,0,1
138,0.8245295286178589,0.1754705011844635
139,0.9487179517745972,0.05128205567598343
140,0.9685678482055664,0.031432148069143295
141,0.0077394843101501465,0.9922605156898499
142,0.37799131870269775,0.6220086812973022
143,0.8919687271118164,0.10803130269050598
144,0.6470135450363159,0.3529864549636841
145,0.8985937237739563,0.10140626132488251
146,0.925460696220398,0.07453928142786026
147,0.9790663719177246,0.020933648571372032
148,0.7039991021156311,0.2960008978843689
149,0.919384777545929,0.08061522245407104
150,0.011925995349884033,0.988074004650116
151,0.9678266048431396,0.03217338025569916
152,0.9675511121749878,0.03244885802268982
153,0.42165106534957886,0.5783489346504211
154,0.9725767374038696,0.027423279359936714
155,0.8984053730964661,0.10159462690353394
156,0.00709986686706543,0.9929001331329346
157,0.8025799989700317,0.19741998612880707
158,0.46332061290740967,0.5366793870925903
159,0.501751184463501,0.49824878573417664
160,0.1978124976158142,0.8021875023841858
161,0.1779552698135376,0.8220447301864624
162,0.20439589023590088,0.7956041097640991
163,0.9781895279884338,0.021810496225953102
164,0.8268134593963623,0.1731865555047989
165,0.705315351486206,0.29468464851379395
166,0.8890771865844727,0.11092280596494675
167,0.9623023271560669,0.037697676569223404
168,0.018172085285186768,0.9818279147148132
169,0.8353796005249023,0.16462038457393646
170,0.9771418571472168,0.022858116775751114
171,0.7699996829032898,0.230000302195549
172,0.9720423221588135,0.02795766294002533
173,0.917984127998352,0.08201589435338974
174,0.8896430134773254,0.11035700887441635
175,0.03281134366989136,0.9671886563301086
176,0.08570504188537598,0.914294958114624
177,0.6511247754096985,0.3488752245903015
178,0.019961655139923096,0.9800383448600769
179,0.012263476848602295,0.9877365231513977
180,0.8522741794586182,0.14772582054138184
181,0.21375638246536255,0.7862436175346375
182,0.01711958646774292,0.9828804135322571
183,0.8813234567642212,0.11867652088403702
184,0.005117297172546387,0.9948827028274536
185,0.8857314586639404,0.11426856368780136
186,0.13834142684936523,0.8616585731506348
187,0.8797833919525146,0.12021663039922714
188,0.8305948376655579,0.16940516233444214
189,0.8268134593963623,0.1731865555047989
190,0.8981974124908447,0.10180258750915527
191,0.7614426612854004,0.2385573536157608
192,0.734480619430542,0.2655194103717804
193,0.8935333490371704,0.10646666586399078
194,0.2750520706176758,0.7249479293823242
195,0.8158254027366638,0.18417461216449738
196,0.22437328100204468,0.7756267189979553
197,0.20825737714767456,0.7917426228523254
198,0.9487521052360535,0.05124792084097862
199,0.8781228065490723,0.12187718600034714
200,0.22569376230239868,0.7743062376976013
201,0.06580245494842529,0.9341975450515747
202,0.40240615606307983,0.5975938439369202
203,0.10689163208007812,0.8931083679199219
204,0.9149816036224365,0.08501836657524109
205,0.7363415360450745,0.26365846395492554
206,0.702322244644165,0.29767775535583496
207,0.9487521052360535,0.05124792084097862
208,0.011754095554351807,0.9882459044456482
209,0.973861038684845,0.026138946413993835
210,0.7055620551109314,0.2944379448890686
211,0.9781895279884338,0.021810496225953102
212,0.9525865316390991,0.04741344228386879
213,0.08796995878219604,0.912030041217804
214,0.6366665959358215,0.36333340406417847
215,0.6226447820663452,0.3773551881313324
216,0.09886550903320312,0.9011344909667969
217,0.7124844789505005,0.2875155508518219
218,0.007658243179321289,0.9923417568206787
219,0.9747529625892639,0.02524704858660698
220,0.20012754201889038,0.7998724579811096
221,0.978511393070221,0.02148859016597271
222,0.14949125051498413,0.8505087494850159
223,0.8328683376312256,0.1671316772699356
224,0.026986539363861084,0.9730134606361389
225,0.7029830813407898,0.2970169186592102
226,0.8416162133216858,0.15838377177715302
227,0.10015732049942017,0.8998426795005798
228,0.8992358446121216,0.10076412558555603
229,0.8970273733139038,0.10297262668609619
230,0.9000215530395508,0.0999784767627716
231,0.02501147985458374,0.9749885201454163
232,0.970969021320343,0.02903100475668907
233,0.9498997330665588,0.050100263208150864
234,0.191084623336792,0.808915376663208
235,0.9633819460868835,0.03661806881427765
236,0.2645741105079651,0.7354258894920349
237,0.9207364916801453,0.07926351577043533
238,0.26548177003860474,0.7345182299613953
239,0.020273864269256592,0.9797261357307434
240,0.04433178901672363,0.9556682109832764
241,0.049602210521698,0.950397789478302
242,0.4556182026863098,0.5443817973136902
243,0.9822004437446594,0.01779954507946968
244,0.7889993190765381,0.21100065112113953
245,0.754960298538208,0.24503973126411438
246,0.26937782764434814,0.7306221723556519
247,0.8512853980064392,0.1487146019935608
248,0.14210379123687744,0.8578962087631226
249,0.7471349239349365,0.25286510586738586
250,0.013409852981567383,0.9865901470184326
251,0.9645823836326599,0.03541763499379158
252,0.16718685626983643,0.8328131437301636
253,0.9775418639183044,0.022458110004663467
254,0.6241353154182434,0.3758646845817566
255,0.9771418571472168,0.022858116775751114
256,0.8813234567642212,0.11867652088403702
257,0.8867447376251221,0.11325524747371674
258,0.2140105962753296,0.7859894037246704
259,0.9002147912979126,0.099785216152668
260,0.9425250291824341,0.057475000619888306
261,0.9588434100151062,0.041156597435474396
262,0.02503257989883423,0.9749674201011658
263,0.1880689263343811,0.8119310736656189
264,0.7954703569412231,0.20452964305877686
265,0.9822004437446594,0.01779954507946968
266,0.9803566336631775,0.019643347710371017
267,0.9771418571472168,0.022858116775751114
268,0.8781228065490723,0.12187718600034714
269,0.8500781059265137,0.14992186427116394
270,0.7493050694465637,0.2506949305534363
271,0.8813234567642212,0.11867652088403702
272,0.007094621658325195,0.9929053783416748
273,0.12855607271194458,0.8714439272880554
274,0.917984127998352,0.08201589435338974
275,0.2528398633003235,0.7471601366996765
276,0.8421040177345276,0.1578959971666336
277,0.9481622576713562,0.05183775722980499
278,0.9444682598114014,0.05553175508975983
279,0.9487521052360535,0.05124792084097862
280,0.8520315885543823,0.14796841144561768
281,0.0377160906791687,0.9622839093208313
282,0.10015732049942017,0.8998426795005798
283,0.7983419299125671,0.20165805518627167
284,0.25604915618896484,0.7439508438110352
285,0.9854245781898499,0.01457542646676302
286,0.9771418571472168,0.022858116775751114
287,0.8549212217330933,0.14507877826690674
288,0.849170982837677,0.1508290022611618
289,0.9747529625892639,0.02524704858660698
290,0.9247310757637024,0.07526890188455582
291,0.6703552007675171,0.3296447992324829
292,0.917984127998352,0.08201589435338974
293,0.8607234954833984,0.13927650451660156
294,0.771918773651123,0.22808125615119934
295,0.9459010362625122,0.05409897491335869
296,0.012750446796417236,0.9872495532035828
297,0.8030396103858948,0.19696040451526642
298,0.8983780741691589,0.10162191838026047
299,0.6484225988388062,0.35157743096351624
300,0.829322874546051,0.17067711055278778
301,0.520867645740509,0.47913235425949097
302,0.8897848129272461,0.11021517217159271
303,0.9775418639183044,0.022458110004663467
304,0.10015732049942017,0.8998426795005798
305,0.007524073123931885,0.9924759268760681
306,0.32200074195861816,0.6779992580413818
307,0.07907271385192871,0.9209272861480713
308,0.8583124279975891,0.14168758690357208
309,0.9002969264984131,0.09970308840274811
310,0.8577686548233032,0.14223137497901917
311,0.905845046043396,0.09415498375892639
312,0.9771418571472168,0.022858116775751114
313,0.8243727087974548,0.17562730610370636
314,0.011614561080932617,0.9883854389190674
315,0.1261347532272339,0.8738652467727661
316,0.5290673971176147,0.47093257308006287
317,0.6945031881332397,0.30549681186676025
318,0.5113788843154907,0.48862114548683167
319,0.9688175320625305,0.031182486563920975
320,0.7054160237312317,0.2945839762687683
321,0.7359864115715027,0.2640135884284973
322,0.6576541662216187,0.34234580397605896
323,0.4763980507850647,0.5236019492149353
324,0.01239234209060669,0.9876076579093933
325,0.957402229309082,0.04259778931736946
326,0.026950299739837646,0.9730497002601624
327,0.7324646711349487,0.2675352990627289
328,0.9322241544723511,0.06777581572532654
329,0.9743765592575073,0.025623423978686333
330,0.021225452423095703,0.9787745475769043
331,0.5435531139373779,0.45644688606262207
332,0.917984127998352,0.08201589435338974
333,0.3908911347389221,0.6091088652610779
334,0.889646053314209,0.11035394668579102
335,0.5672171115875244,0.432782918214798
336,0.6624358892440796,0.337564080953598
337,0.9552416801452637,0.04475833848118782
338,0.8225263357162476,0.17747367918491364
339,0.917984127998352,0.08201589435338974
340,0.7536935806274414,0.2463064342737198
341,0.9580183029174805,0.04198167100548744
342,0.8418295383453369,0.15817047655582428
343,0.009163260459899902,0.9908367395401001
344,0.8087090849876404,0.19129090011119843
345,0.11741989850997925,0.8825801014900208
346,0.8764333128929138,0.12356667965650558
347,0.584821343421936,0.4151786267757416
348,0.9605492353439331,0.0394507572054863
349,0.06643593311309814,0.9335640668869019
350,0.015602648258209229,0.9843973517417908
351,0.9149816036224365,0.08501836657524109
352,0.9570411443710327,0.04295887425541878
353,0.7525941729545593,0.24740581214427948
354,0.10659939050674438,0.8934006094932556
355,0.9780802726745605,0.021919723600149155
356,0.02039438486099243,0.9796056151390076
357,0.9651882648468018,0.034811753779649734
358,0.8813234567642212,0.11867652088403702
359,0.7865328788757324,0.21346713602542877
360,0.9321687817573547,0.06783119589090347
361,0.027681469917297363,0.9723185300827026
362,0.06643593311309814,0.9335640668869019
363,0.6083968877792358,0.3916030824184418
364,0.010408580303192139,0.9895914196968079
365,0.3300584554672241,0.6699415445327759
366,0.7165682315826416,0.283431738615036
367,0.9239106178283691,0.07608937472105026
368,0.018364310264587402,0.9816356897354126
369,0.8066164255142212,0.1933835744857788
370,0.9752413034439087,0.024758677929639816
371,0.005213022232055664,0.9947869777679443
372,0.9807635545730591,0.019236430525779724
373,0.8095879554748535,0.19041204452514648
374,0.021207034587860107,0.9787929654121399
375,0.017644941806793213,0.9823550581932068
376,0.8126224279403687,0.18737755715847015
377,0.9687308073043823,0.03126921504735947
378,0.9815563559532166,0.018443627282977104
379,0.8215576410293579,0.17844237387180328
380,0.8813234567642212,0.11867652088403702
381,0.8417385816574097,0.15826140344142914
382,0.7552816271781921,0.24471837282180786
383,0.7593727111816406,0.24062728881835938
384,0.5714999437332153,0.42850008606910706
385,0.016486704349517822,0.9835132956504822
386,0.8410800695419312,0.15891994535923004
387,0.9594636559486389,0.04053635895252228
388,0.9035834074020386,0.09641658514738083
389,0.9428687691688538,0.05713125690817833
390,0.884855329990387,0.11514467000961304
391,0.01760166883468628,0.9823983311653137
392,0.8495132327079773,0.1504867821931839
393,0.8249826431274414,0.1750173419713974
394,0.9620919227600098,0.037908051162958145
395,0.01177966594696045,0.9882203340530396
396,0.9144622087478638,0.08553780615329742
397,0.009827136993408203,0.9901728630065918
398,0.8951288461685181,0.10487113893032074
399,0.8970350027084351,0.10296501964330673
400,0.00709986686706543,0.9929001331329346
401,0.9503844380378723,0.04961554706096649
402,0.008434057235717773,0.9915659427642822
403,0.9464019536972046,0.05359804630279541
404,0.6939267516136169,0.30607324838638306
405,0.6631590127944946,0.33684098720550537
406,0.959247350692749,0.04075263440608978
407,0.4800347685813904,0.5199652314186096
408,0.3023775815963745,0.6976224184036255
409,0.5999374389648438,0.40006256103515625
410,0.10015732049942017,0.8998426795005798
411,0.013474583625793457,0.9865254163742065
412,0.5868459939956665,0.4131540060043335
413,0.9747529625892639,0.02524704858660698
414,0.016505300998687744,0.9834946990013123
415,0.9841671586036682,0.01583281345665455
416,0.9747529625892639,0.02524704858660698
417,0.589756190776825,0.41024380922317505
